Date,Area Type,Area Name,Age,Economic Activity,Employment Status,Employment Type,Gender,Value
Apr 2023-Mar 2024,Local Authority,Haringey,Aged 20-24,Active ,In employment ,Unemployed , Males ,!
Apr 2023-Mar 2024,Local Authority,Harrow,Aged 20-24,Active ,In employment ,Unemployed , Males ,!
Apr 2023-Mar 2024,Local Authority,Havering,Aged 20-24,Active ,In employment ,Unemployed , Males ,!
Apr 2023-Mar 2024,Local Authority,Hillingdon,Aged 20-24,Active ,In employment ,Unemployed , Males ,!
Apr 2023-Mar 2024,Local Authority,Hounslow,Aged 20-24,Active ,In employment ,Unemployed , Males ,!
Apr 2023-Mar 2024,Local Authority,Islington,Aged 20-24,Active ,In employment ,Unemployed , Males ,!
Apr 2023-Mar 2024,Local Authority,Kensington and Chelsea,Aged 20-24,Active ,In employment ,Unemployed , Males ,!
Apr 2023-Mar 2024,Local Authority,Kingston upon Thames,Aged 20-24,Active ,In employment ,Unemployed , Males ,!
Apr 2023-Mar 2024,Local Authority,Lambeth,Aged 20-24,Active ,In employment ,Unemployed , Males ,!
Apr 2023-Mar 2024,Local Authority,Lewisham,Aged 20-24,Active ,In employment ,Unemployed , Males ,!
Apr 2023-Mar 2024,Local Authority,Merton,Aged 20-24,Active ,In employment ,Unemployed , Males ,!
Apr 2023-Mar 2024,Local Authority,Newham,Aged 20-24,Active ,In employment ,Unemployed , Males ,!
Apr 2023-Mar 2024,Local Authority,Redbridge,Aged 20-24,Active ,In employment ,Unemployed , Males ,!
Apr 2023-Mar 2024,Local Authority,Richmond upon Thames,Aged 20-24,Active ,In employment ,Unemployed , Males ,!
Apr 2023-Mar 2024,Local Authority,Southwark,Aged 20-24,Active ,In employment ,Unemployed , Males ,!
Apr 2023-Mar 2024,Local Authority,Sutton,Aged 20-24,Active ,In employment ,Unemployed , Males ,!
Apr 2023-Mar 2024,Local Authority,Tower Hamlets,Aged 20-24,Active ,In employment ,Unemployed , Males ,!
Apr 2023-Mar 2024,Local Authority,Waltham Forest,Aged 20-24,Active ,In employment ,Unemployed , Males ,!
Apr 2023-Mar 2024,Local Authority,Wandsworth,Aged 20-24,Active ,In employment ,Unemployed , Males ,!
Apr 2023-Mar 2024,Local Authority,Westminster,Aged 20-24,Active ,In employment ,Unemployed , Males ,!
Apr 2023-Mar 2024,Region,London,Aged 20-24,Active ,In employment ,Unemployed , Males ,23100
Apr 2023-Mar 2024,Local Authority,Barking and Dagenham,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Barnet,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Bexley,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Brent,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Bromley,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Camden,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,City of London,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Croydon,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Ealing,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Enfield,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Greenwich,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Hackney,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Hammersmith and Fulham,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Haringey,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Harrow,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Havering,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Hillingdon,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Hounslow,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Islington,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Kensington and Chelsea,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Kingston upon Thames,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Lambeth,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Lewisham,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Merton,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Newham,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Redbridge,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Richmond upon Thames,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Southwark,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Sutton,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Tower Hamlets,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Waltham Forest,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Wandsworth,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Local Authority,Westminster,Aged 20-24,Active ,In employment ,Unemployed , Females ,!
Apr 2023-Mar 2024,Region,London,Aged 20-24,Active ,In employment ,Unemployed , Females ,13500
Apr 2023-Mar 2024,Local Authority,Barking and Dagenham,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Barnet,Aged 20-24,Inactive ,,, Males ,11400
Apr 2023-Mar 2024,Local Authority,Bexley,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Brent,Aged 20-24,Inactive ,,, Males ,11700
Apr 2023-Mar 2024,Local Authority,Bromley,Aged 20-24,Inactive ,,, Males ,6200
Apr 2023-Mar 2024,Local Authority,Camden,Aged 20-24,Inactive ,,, Males ,4000
Apr 2023-Mar 2024,Local Authority,City of London,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Croydon,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Ealing,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Enfield,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Greenwich,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Hackney,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Hammersmith and Fulham,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Haringey,Aged 20-24,Inactive ,,, Males ,4900
Apr 2023-Mar 2024,Local Authority,Harrow,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Havering,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Hillingdon,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Hounslow,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Islington,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Kensington and Chelsea,Aged 20-24,Inactive ,,, Males ,1800
Apr 2023-Mar 2024,Local Authority,Kingston upon Thames,Aged 20-24,Inactive ,,, Males ,3300
Apr 2023-Mar 2024,Local Authority,Lambeth,Aged 20-24,Inactive ,,, Males ,7400
Apr 2023-Mar 2024,Local Authority,Lewisham,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Merton,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Newham,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Redbridge,Aged 20-24,Inactive ,,, Males ,2900
Apr 2023-Mar 2024,Local Authority,Richmond upon Thames,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Southwark,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Sutton,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Tower Hamlets,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Waltham Forest,Aged 20-24,Inactive ,,, Males ,2800
Apr 2023-Mar 2024,Local Authority,Wandsworth,Aged 20-24,Inactive ,,, Males ,!
Apr 2023-Mar 2024,Local Authority,Westminster,Aged 20-24,Inactive ,,, Males ,5000
Apr 2023-Mar 2024,Region,London,Aged 20-24,Inactive ,,, Males ,92700
Apr 2023-Mar 2024,Local Authority,Barking and Dagenham,Aged 20-24,Inactive ,,, Females ,4800
Apr 2023-Mar 2024,Local Authority,Barnet,Aged 20-24,Inactive ,,, Females ,!
Apr 2023-Mar 2024,Local Authority,Bexley,Aged 20-24,Inactive ,,, Females ,!
Apr 2023-Mar 2024,Local Authority,Brent,Aged 20-24,Inactive ,,, Females ,10200
Apr 2023-Mar 2024,Local Authority,Bromley,Aged 20-24,Inactive ,,, Females ,!
Apr 2023-Mar 2024,Local Authority,Camden,Aged 20-24,Inactive ,,, Females ,13100
Apr 2023-Mar 2024,Local Authority,City of London,Aged 20-24,Inactive ,,, Females ,!
Apr 2023-Mar 2024,Local Authority,Croydon,Aged 20-24,Inactive ,,, Females ,3800
Apr 2023-Mar 2024,Local Authority,Ealing,Aged 20-24,Inactive ,,, Females ,!
Apr 2023-Mar 2024,Local Authority,Enfield,Aged 20-24,Inactive ,,, Females ,!
Apr 2023-Mar 2024,Local Authority,Greenwich,Aged 20-24,Inactive ,,, Females ,!
Apr 2023-Mar 2024,Local Authority,Hackney,Aged 20-24,Inactive ,,, Females ,!
Apr 2023-Mar 2024,Local Authority,Hammersmith and Fulham,Aged 20-24,Inactive ,,, Females ,2200
Apr 2023-Mar 2024,Local Authority,Haringey,Aged 20-24,Inactive ,,, Females ,!
Apr 2023-Mar 2024,Local Authority,Harrow,Aged 20-24,Inactive ,,, Females ,!
Apr 2023-Mar 2024,Local Authority,Havering,Aged 20-24,Inactive ,,, Females ,!
Apr 2023-Mar 2024,Local Authority,Hillingdon,Aged 20-24,Inactive ,,, Females ,!
Apr 2023-Mar 2024,Local Authority,Hounslow,Aged 20-24,Inactive ,,, Females ,!
Apr 2023-Mar 2024,Local Authority,Islington,Aged 20-24,Inactive ,,, Females ,2700
Apr 2023-Mar 2024,Local Authority,Kensington and Chelsea,Aged 20-24,Inactive ,,, Females ,1200
Apr 2023-Mar 2024,Local Authority,Kingston upon Thames,Aged 20-24,Inactive ,,, Females ,!
Apr 2023-Mar 2024,Local Authority,Lambeth,Aged 20-24,Inactive ,,, Females ,!
Apr 2023-Mar 2024,Local Authority,Lewisham,Aged 20-24,Inactive ,,, Females ,8100
Apr 2023-Mar 2024,Local Authority,Merton,Aged 20-24,Inactive ,,, Females ,!
Apr 2023-Mar 2024,Local Authority,Newham,Aged 20-24,Inactive ,,, Females ,6700
Apr 2023-Mar 2024,Local Authority,Redbridge,Aged 20-24,Inactive ,,, Females ,2900
Apr 2023-Mar 2024,Local Authority,Richmond upon Thames,Aged 20-24,Inactive ,,, Females ,!
Apr 2023-Mar 2024,Local Authority,Southwark,Aged 20-24,Inactive ,,, Females ,!
Apr 2023-Mar 2024,Local Authority,Sutton,Aged 20-24,Inactive ,,, Females ,!
Apr 2023-Mar 2024,Local Authority,Tower Hamlets,Aged 20-24,Inactive ,,, Females ,7900
Apr 2023-Mar 2024,Local Authority,Waltham Forest,Aged 20-24,Inactive ,,, Females ,4900
Apr 2023-Mar 2024,Local Authority,Wandsworth,Aged 20-24,Inactive ,,, Females ,!
Apr 2023-Mar 2024,Local Authority,Westminster,Aged 20-24,Inactive ,,, Females ,4200
Apr 2023-Mar 2024,Region,London,Aged 20-24,Inactive ,,, Females ,121800
Apr 2023-Mar 2024,Local Authority,Barking and Dagenham,Aged 25-34,Active ,In employment ,Employees , Males ,11000
Apr 2023-Mar 2024,Local Authority,Barnet,Aged 25-34,Active ,In employment ,Employees , Males ,20100
Apr 2023-Mar 2024,Local Authority,Bexley,Aged 25-34,Active ,In employment ,Employees , Males ,11200
Apr 2023-Mar 2024,Local Authority,Brent,Aged 25-34,Active ,In employment ,Employees , Males ,16700
Apr 2023-Mar 2024,Local Authority,Bromley,Aged 25-34,Active ,In employment ,Employees , Males ,9200
Apr 2023-Mar 2024,Local Authority,Camden,Aged 25-34,Active ,In employment ,Employees , Males ,9700
Apr 2023-Mar 2024,Local Authority,City of London,Aged 25-34,Active ,In employment ,Employees , Males ,!
Apr 2023-Mar 2024,Local Authority,Croydon,Aged 25-34,Active ,In employment ,Employees , Males ,17000
Apr 2023-Mar 2024,Local Authority,Ealing,Aged 25-34,Active ,In employment ,Employees , Males ,46800
Apr 2023-Mar 2024,Local Authority,Enfield,Aged 25-34,Active ,In employment ,Employees , Males ,14400
Apr 2023-Mar 2024,Local Authority,Greenwich,Aged 25-34,Active ,In employment ,Employees , Males ,26500
Apr 2023-Mar 2024,Local Authority,Hackney,Aged 25-34,Active ,In employment ,Employees , Males ,29900
Apr 2023-Mar 2024,Local Authority,Hammersmith and Fulham,Aged 25-34,Active ,In employment ,Employees , Males ,17200
Apr 2023-Mar 2024,Local Authority,Haringey,Aged 25-34,Active ,In employment ,Employees , Males ,19600
Apr 2023-Mar 2024,Local Authority,Harrow,Aged 25-34,Active ,In employment ,Employees , Males ,12900
Apr 2023-Mar 2024,Local Authority,Havering,Aged 25-34,Active ,In employment ,Employees , Males ,17000
Apr 2023-Mar 2024,Local Authority,Hillingdon,Aged 25-34,Active ,In employment ,Employees , Males ,!
Apr 2023-Mar 2024,Local Authority,Hounslow,Aged 25-34,Active ,In employment ,Employees , Males ,18100
Apr 2023-Mar 2024,Local Authority,Islington,Aged 25-34,Active ,In employment ,Employees , Males ,26000
Apr 2023-Mar 2024,Local Authority,Kensington and Chelsea,Aged 25-34,Active ,In employment ,Employees , Males ,12100
Apr 2023-Mar 2024,Local Authority,Kingston upon Thames,Aged 25-34,Active ,In employment ,Employees , Males ,10000
Apr 2023-Mar 2024,Local Authority,Lambeth,Aged 25-34,Active ,In employment ,Employees , Males ,53200
Apr 2023-Mar 2024,Local Authority,Lewisham,Aged 25-34,Active ,In employment ,Employees , Males ,17600
Apr 2023-Mar 2024,Local Authority,Merton,Aged 25-34,Active ,In employment ,Employees , Males ,18200
Apr 2023-Mar 2024,Local Authority,Newham,Aged 25-34,Active ,In employment ,Employees , Males ,27500
Apr 2023-Mar 2024,Local Authority,Redbridge,Aged 25-34,Active ,In employment ,Employees , Males ,19300
Apr 2023-Mar 2024,Local Authority,Richmond upon Thames,Aged 25-34,Active ,In employment ,Employees , Males ,11200
Apr 2023-Mar 2024,Local Authority,Southwark,Aged 25-34,Active ,In employment ,Employees , Males ,26900
Apr 2023-Mar 2024,Local Authority,Sutton,Aged 25-34,Active ,In employment ,Employees , Males ,13500
Apr 2023-Mar 2024,Local Authority,Tower Hamlets,Aged 25-34,Active ,In employment ,Employees , Males ,35200
Apr 2023-Mar 2024,Local Authority,Waltham Forest,Aged 25-34,Active ,In employment ,Employees , Males ,23700
Apr 2023-Mar 2024,Local Authority,Wandsworth,Aged 25-34,Active ,In employment ,Employees , Males ,24200
Apr 2023-Mar 2024,Local Authority,Westminster,Aged 25-34,Active ,In employment ,Employees , Males ,22500
Apr 2023-Mar 2024,Region,London,Aged 25-34,Active ,In employment ,Employees , Males ,645700
Apr 2023-Mar 2024,Local Authority,Barking and Dagenham,Aged 25-34,Active ,In employment ,Employees , Females ,9800
Apr 2023-Mar 2024,Local Authority,Barnet,Aged 25-34,Active ,In employment ,Employees , Females ,17200
Apr 2023-Mar 2024,Local Authority,Bexley,Aged 25-34,Active ,In employment ,Employees , Females ,8500
Apr 2023-Mar 2024,Local Authority,Brent,Aged 25-34,Active ,In employment ,Employees , Females ,23500
Apr 2023-Mar 2024,Local Authority,Bromley,Aged 25-34,Active ,In employment ,Employees , Females ,20200
Apr 2023-Mar 2024,Local Authority,Camden,Aged 25-34,Active ,In employment ,Employees , Females ,12200
Apr 2023-Mar 2024,Local Authority,City of London,Aged 25-34,Active ,In employment ,Employees , Females ,!
Apr 2023-Mar 2024,Local Authority,Croydon,Aged 25-34,Active ,In employment ,Employees , Females ,20400
Apr 2023-Mar 2024,Local Authority,Ealing,Aged 25-34,Active ,In employment ,Employees , Females ,14200
Apr 2023-Mar 2024,Local Authority,Enfield,Aged 25-34,Active ,In employment ,Employees , Females ,17000
Apr 2023-Mar 2024,Local Authority,Greenwich,Aged 25-34,Active ,In employment ,Employees , Females ,20800
Apr 2023-Mar 2024,Local Authority,Hackney,Aged 25-34,Active ,In employment ,Employees , Females ,22600
Apr 2023-Mar 2024,Local Authority,Hammersmith and Fulham,Aged 25-34,Active ,In employment ,Employees , Females ,12100
Apr 2023-Mar 2024,Local Authority,Haringey,Aged 25-34,Active ,In employment ,Employees , Females ,22800
Apr 2023-Mar 2024,Local Authority,Harrow,Aged 25-34,Active ,In employment ,Employees , Females ,20300
Apr 2023-Mar 2024,Local Authority,Havering,Aged 25-34,Active ,In employment ,Employees , Females ,12100
Apr 2023-Mar 2024,Local Authority,Hillingdon,Aged 25-34,Active ,In employment ,Employees , Females ,21800
Apr 2023-Mar 2024,Local Authority,Hounslow,Aged 25-34,Active ,In employment ,Employees , Females ,6400
Apr 2023-Mar 2024,Local Authority,Islington,Aged 25-34,Active ,In employment ,Employees , Females ,22600
Apr 2023-Mar 2024,Local Authority,Kensington and Chelsea,Aged 25-34,Active ,In employment ,Employees , Females ,4500
Apr 2023-Mar 2024,Local Authority,Kingston upon Thames,Aged 25-34,Active ,In employment ,Employees , Females ,8700
Apr 2023-Mar 2024,Local Authority,Lambeth,Aged 25-34,Active ,In employment ,Employees , Females ,40000
Apr 2023-Mar 2024,Local Authority,Lewisham,Aged 25-34,Active ,In employment ,Employees , Females ,20900
Apr 2023-Mar 2024,Local Authority,Merton,Aged 25-34,Active ,In employment ,Employees , Females ,15300
Apr 2023-Mar 2024,Local Authority,Newham,Aged 25-34,Active ,In employment ,Employees , Females ,33500
Apr 2023-Mar 2024,Local Authority,Redbridge,Aged 25-34,Active ,In employment ,Employees , Females ,17300
Apr 2023-Mar 2024,Local Authority,Richmond upon Thames,Aged 25-34,Active ,In employment ,Employees , Females ,10600
Apr 2023-Mar 2024,Local Authority,Southwark,Aged 25-34,Active ,In employment ,Employees , Females ,26100
Apr 2023-Mar 2024,Local Authority,Sutton,Aged 25-34,Active ,In employment ,Employees , Females ,7200
Apr 2023-Mar 2024,Local Authority,Tower Hamlets,Aged 25-34,Active ,In employment ,Employees , Females ,29700
Apr 2023-Mar 2024,Local Authority,Waltham Forest,Aged 25-34,Active ,In employment ,Employees , Females ,18500
Apr 2023-Mar 2024,Local Authority,Wandsworth,Aged 25-34,Active ,In employment ,Employees , Females ,39300
Apr 2023-Mar 2024,Local Authority,Westminster,Aged 25-34,Active ,In employment ,Employees , Females ,14900
Apr 2023-Mar 2024,Region,London,Aged 25-34,Active ,In employment ,Employees , Females ,590700
Apr 2023-Mar 2024,Local Authority,Barking and Dagenham,Aged 25-34,Active ,In employment ,Self Employed , Males ,!
Apr 2023-Mar 2024,Local Authority,Barnet,Aged 25-34,Active ,In employment ,Self Employed , Males ,!
Apr 2023-Mar 2024,Local Authority,Bexley,Aged 25-34,Active ,In employment ,Self Employed , Males ,!
Apr 2023-Mar 2024,Local Authority,Brent,Aged 25-34,Active ,In employment ,Self Employed , Males ,9200
Apr 2023-Mar 2024,Local Authority,Bromley,Aged 25-34,Active ,In employment ,Self Employed , Males ,6100
Apr 2023-Mar 2024,Local Authority,Camden,Aged 25-34,Active ,In employment ,Self Employed , Males ,!
Apr 2023-Mar 2024,Local Authority,City of London,Aged 25-34,Active ,In employment ,Self Employed , Males ,!
Apr 2023-Mar 2024,Local Authority,Croydon,Aged 25-34,Active ,In employment ,Self Employed , Males ,!
Apr 2023-Mar 2024,Local Authority,Ealing,Aged 25-34,Active ,In employment ,Self Employed , Males ,!
Apr 2023-Mar 2024,Local Authority,Enfield,Aged 25-34,Active ,In employment ,Self Employed , Males ,!
Apr 2023-Mar 2024,Local Authority,Greenwich,Aged 25-34,Active ,In employment ,Self Employed , Males ,!
Apr 2023-Mar 2024,Local Authority,Hackney,Aged 25-34,Active ,In employment ,Self Employed , Males ,!
Apr 2023-Mar 2024,Local Authority,Hammersmith and Fulham,Aged 25-34,Active ,In employment ,Self Employed , Males ,!
